Organism,NC_002696,NC_004463,NC_003047,NC_003062,NC_002678,NC_004310,NC_004917,NC_002163,NC_005090,NC_002929,NC_002928,NC_002927,NC_003295,NC_004757,NC_005085,NC_003112,NC_007086,NC_003919,NC_002488,NC_004347,NC_002516,NC_004578,NC_002947,NC_004603,NC_004459,NC_005061,NC_000907,NC_002663,NC_011833,NC_003143,NC_003198,NC_004741,NC_000913
NC_004347,0.374877628458,0.374877628458,nan,nan,1.20753851474,nan,2.04019940103,nan,nan,0.374877628458,0.374877628458,0.374877628458,1.20753851474,nan,0.374877628458,nan,nan,nan,nan,0,1.20753851474,0.374877628458,1.20753851474,-1.29044414411,-1.29044414411,nan,-1.29044414411,-1.29044414411,nan,-1.29044414411,-1.29044414411,-1.29044414411,-1.29044414411
NC_002516,-0.457783257828,-0.457783257828,nan,nan,0.374877628458,nan,-0.457783257828,nan,nan,-0.457783257828,-0.457783257828,-0.457783257828,0.374877628458,nan,-0.457783257828,nan,nan,nan,nan,1.20753851474,0,-0.457783257828,0.374877628458,1.20753851474,1.20753851474,nan,1.20753851474,1.20753851474,nan,1.20753851474,1.20753851474,1.20753851474,1.20753851474
NC_004578,-1.29044414411,-1.29044414411,nan,nan,-0.457783257828,nan,0.374877628458,nan,nan,-1.29044414411,-1.29044414411,-1.29044414411,-0.457783257828,nan,-1.29044414411,nan,nan,nan,nan,0.374877628458,-0.457783257828,0,-0.457783257828,0.374877628458,0.374877628458,nan,0.374877628458,0.374877628458,nan,0.374877628458,0.374877628458,0.374877628458,0.374877628458
NC_002947,-0.457783257828,-0.457783257828,nan,nan,0.374877628458,nan,-0.457783257828,nan,nan,-0.457783257828,-0.457783257828,-0.457783257828,-1.29044414411,nan,-0.457783257828,nan,nan,nan,nan,1.20753851474,0.374877628458,-0.457783257828,0,1.20753851474,1.20753851474,nan,1.20753851474,1.20753851474,nan,1.20753851474,1.20753851474,1.20753851474,1.20753851474
NC_004603,0.374877628458,0.374877628458,nan,nan,1.20753851474,nan,2.04019940103,nan,nan,0.374877628458,0.374877628458,0.374877628458,1.20753851474,nan,0.374877628458,nan,nan,nan,nan,-1.29044414411,1.20753851474,0.374877628458,1.20753851474,0,-1.29044414411,nan,-1.29044414411,-1.29044414411,nan,-1.29044414411,-1.29044414411,-1.29044414411,-1.29044414411
NC_004459,0.374877628458,0.374877628458,nan,nan,1.20753851474,nan,2.04019940103,nan,nan,0.374877628458,0.374877628458,0.374877628458,1.20753851474,nan,0.374877628458,nan,nan,nan,nan,-1.29044414411,1.20753851474,0.374877628458,1.20753851474,-1.29044414411,0,nan,-1.29044414411,-1.29044414411,nan,-1.29044414411,-1.29044414411,-1.29044414411,-1.29044414411
NC_005061,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_000907,0.374877628458,0.374877628458,nan,nan,1.20753851474,nan,2.04019940103,nan,nan,0.374877628458,0.374877628458,0.374877628458,1.20753851474,nan,0.374877628458,nan,nan,nan,nan,-1.29044414411,1.20753851474,0.374877628458,1.20753851474,-1.29044414411,-1.29044414411,nan,0,-1.29044414411,nan,-1.29044414411,-1.29044414411,-1.29044414411,-1.29044414411
NC_002663,0.374877628458,0.374877628458,nan,nan,1.20753851474,nan,2.04019940103,nan,nan,0.374877628458,0.374877628458,0.374877628458,1.20753851474,nan,0.374877628458,nan,nan,nan,nan,-1.29044414411,1.20753851474,0.374877628458,1.20753851474,-1.29044414411,-1.29044414411,nan,-1.29044414411,0,nan,-1.29044414411,-1.29044414411,-1.29044414411,-1.29044414411
NC_011833,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_003143,0.374877628458,0.374877628458,nan,nan,1.20753851474,nan,2.04019940103,nan,nan,0.374877628458,0.374877628458,0.374877628458,1.20753851474,nan,0.374877628458,nan,nan,nan,nan,-1.29044414411,1.20753851474,0.374877628458,1.20753851474,-1.29044414411,-1.29044414411,nan,-1.29044414411,-1.29044414411,nan,0,-1.29044414411,-1.29044414411,-1.29044414411
NC_003198,0.374877628458,0.374877628458,nan,nan,1.20753851474,nan,2.04019940103,nan,nan,0.374877628458,0.374877628458,0.374877628458,1.20753851474,nan,0.374877628458,nan,nan,nan,nan,-1.29044414411,1.20753851474,0.374877628458,1.20753851474,-1.29044414411,-1.29044414411,nan,-1.29044414411,-1.29044414411,nan,-1.29044414411,0,-1.29044414411,-1.29044414411
NC_004741,0.374877628458,0.374877628458,nan,nan,1.20753851474,nan,2.04019940103,nan,nan,0.374877628458,0.374877628458,0.374877628458,1.20753851474,nan,0.374877628458,nan,nan,nan,nan,-1.29044414411,1.20753851474,0.374877628458,1.20753851474,-1.29044414411,-1.29044414411,nan,-1.29044414411,-1.29044414411,nan,-1.29044414411,-1.29044414411,0,-1.29044414411
NC_000913,0.374877628458,0.374877628458,nan,nan,1.20753851474,nan,2.04019940103,nan,nan,0.374877628458,0.374877628458,0.374877628458,1.20753851474,nan,0.374877628458,nan,nan,nan,nan,-1.29044414411,1.20753851474,0.374877628458,1.20753851474,-1.29044414411,-1.29044414411,nan,-1.29044414411,-1.29044414411,nan,-1.29044414411,-1.29044414411,-1.29044414411,0
